Customer_ID,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments_Encoded,Feedback_Comment,Satisfaction_Score_Normalized,Likelihood_to_Recommend_Normalized,Recommendation_Category,Satisfaction_Category
356,1.0,5,3,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
401,1.0,3,4,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
241,3.0,6,0,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
341,2.0,3,1,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
887,2.0,1,1,Unsatisfactory,0.1111111111111111,0.0,Low,Dissatisfied
229,2.0,9,1,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
543,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
621,1.0,2,3,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
931,10.0,2,1,Excellent,1.0,0.1111111111111111,Low,Satisfied
539,9.0,9,2,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
855,5.0,1,4,Good service,0.4444444444444445,0.0,Low,Neutral
672,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
529,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
267,5.0,10,2,Good service,0.4444444444444445,1.0,High,Neutral
129,8.0,7,2,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
220,1.0,1,3,Unsatisfactory,0.0,0.0,Low,Dissatisfied
82,1.0,2,3,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
561,4.0,6,1,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
553,8.0,9,3,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
20,3.0,9,4,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
327,1.0,8,3,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
37,9.0,3,4,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
382,9.0,2,3,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
912,9.0,1,2,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
39,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
109,2.0,5,2,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
429,4.0,3,4,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
64,2.0,10,1,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
175,7.0,10,2,Good service,0.6666666666666665,1.0,High,Satisfied
791,3.0,5,3,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
32,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
945,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
721,8.0,1,2,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
891,9.0,1,2,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
531,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
106,7.0,6,3,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
482,9.0,2,2,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
206,1.0,1,4,Unsatisfactory,0.0,0.0,Low,Dissatisfied
247,4.0,8,1,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
835,4.0,10,1,Needs improvement,0.3333333333333333,1.0,High,Neutral
679,5.0,9,2,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
89,8.0,10,1,Very satisfied,0.7777777777777777,1.0,High,Satisfied
316,10.0,1,0,Excellent,1.0,0.0,Low,Satisfied
11,1.0,3,1,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
49,6.0,5,2,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
911,9.0,7,4,Very satisfied,0.8888888888888888,0.6666666666666665,Medium,Satisfied
896,10.0,10,3,Excellent,1.0,1.0,High,Satisfied
979,8.0,4,3,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
573,2.0,6,4,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
171,7.0,1,0,Good service,0.6666666666666665,0.0,Low,Satisfied
143,6.0,4,1,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
207,2.0,8,2,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
998,1.0,5,3,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
463,2.0,8,3,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
509,10.0,1,0,Excellent,1.0,0.0,Low,Satisfied
201,6.0,10,3,Good service,0.5555555555555556,1.0,High,Neutral
5,8.0,9,0,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
211,3.0,4,4,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
984,5.0,9,1,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
29,2.0,8,2,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
190,8.0,8,3,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
188,4.0,2,2,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
837,10.0,3,4,Excellent,1.0,0.2222222222222222,Low,Satisfied
767,6.0,10,3,Good service,0.5555555555555556,1.0,High,Neutral
150,3.0,9,0,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
525,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
946,8.0,8,1,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
884,3.0,5,4,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
943,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
366,10.0,4,2,Excellent,1.0,0.3333333333333333,Low,Satisfied
157,5.0,8,0,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
80,10.0,4,4,Excellent,1.0,0.3333333333333333,Low,Satisfied
868,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
273,7.0,1,2,Good service,0.6666666666666665,0.0,Low,Satisfied
660,10.0,10,1,Excellent,1.0,1.0,High,Satisfied
718,3.0,8,2,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
626,6.0,7,3,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
518,10.0,5,3,Excellent,1.0,0.4444444444444445,Medium,Satisfied
790,2.0,6,1,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
232,6.0,1,3,Good service,0.5555555555555556,0.0,Low,Neutral
649,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
160,3.0,9,1,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
344,7.0,5,4,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
289,4.0,10,1,Needs improvement,0.3333333333333333,1.0,High,Neutral
205,6.0,7,4,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
995,9.0,10,1,Very satisfied,0.8888888888888888,1.0,High,Satisfied
838,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
305,4.0,6,2,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
360,10.0,2,4,Excellent,1.0,0.1111111111111111,Low,Satisfied
670,2.0,4,1,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
870,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
400,4.0,9,1,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
449,4.0,9,1,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
106,2.0,8,3,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
82,5.0,4,4,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
342,6.0,6,1,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
986,10.0,7,4,Excellent,1.0,0.6666666666666665,Medium,Satisfied
782,6.0,1,4,Good service,0.5555555555555556,0.0,Low,Neutral
952,3.0,1,0,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
421,9.0,4,1,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
49,7.0,3,2,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
206,3.0,10,3,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
218,4.0,4,4,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
818,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
676,8.0,2,3,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
436,6.0,4,3,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
791,4.0,7,1,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
322,2.0,2,1,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
231,10.0,8,3,Excellent,1.0,0.7777777777777777,High,Satisfied
711,8.0,10,1,Very satisfied,0.7777777777777777,1.0,High,Satisfied
487,1.0,4,4,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
429,9.0,9,1,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
883,8.0,1,1,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
284,10.0,1,1,Excellent,1.0,0.0,Low,Satisfied
486,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
276,10.0,9,2,Excellent,1.0,0.8888888888888888,High,Satisfied
433,4.0,10,4,Needs improvement,0.3333333333333333,1.0,High,Neutral
185,2.0,10,1,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
722,10.0,1,3,Excellent,1.0,0.0,Low,Satisfied
633,5.0,3,4,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
216,3.0,7,4,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
97,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
955,2.0,5,4,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
119,7.0,6,0,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
365,1.0,3,2,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
794,2.0,6,1,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
403,10.0,4,3,Excellent,1.0,0.3333333333333333,Low,Satisfied
618,7.0,6,1,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
397,1.0,6,4,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
458,7.0,4,1,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
318,8.0,1,2,Very satisfied,0.7777777777777777,0.0,Low,Satisfied
382,2.0,3,4,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
142,4.0,10,1,Needs improvement,0.3333333333333333,1.0,High,Neutral
457,7.0,7,1,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
501,1.0,2,1,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
907,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
323,5.0,6,3,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
1000,6.0,5,3,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
268,8.0,6,2,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
803,1.0,5,0,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
487,3.0,9,4,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
878,9.0,2,4,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
679,8.0,4,1,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
160,4.0,1,1,Needs improvement,0.3333333333333333,0.0,Low,Neutral
743,10.0,7,1,Excellent,1.0,0.6666666666666665,Medium,Satisfied
14,9.0,1,1,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
705,7.0,6,4,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
155,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
101,1.0,10,0,Unsatisfactory,0.0,1.0,High,Dissatisfied
572,1.0,9,1,Unsatisfactory,0.0,0.8888888888888888,High,Dissatisfied
43,3.0,2,4,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
193,10.0,1,3,Excellent,1.0,0.0,Low,Satisfied
311,2.0,10,1,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
621,4.0,3,1,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
605,8.0,6,1,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
728,5.0,7,3,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
465,5.0,8,3,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
163,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
351,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
234,5.0,7,1,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
928,7.0,8,4,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
403,6.0,5,0,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
351,10.0,10,2,Excellent,1.0,1.0,High,Satisfied
167,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
148,1.0,4,2,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
28,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
259,4.0,3,0,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
928,2.0,10,3,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
598,6.0,9,4,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
620,9.0,4,3,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
442,10.0,5,1,Excellent,1.0,0.4444444444444445,Medium,Satisfied
950,10.0,3,4,Excellent,1.0,0.2222222222222222,Low,Satisfied
938,8.0,6,2,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
629,4.0,4,2,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
876,2.0,5,4,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
527,1.0,7,2,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
998,7.0,7,2,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
211,10.0,9,4,Excellent,1.0,0.8888888888888888,High,Satisfied
830,3.0,2,1,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
543,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
445,5.0,8,4,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
794,5.0,4,3,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
453,2.0,3,4,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
697,9.0,10,4,Very satisfied,0.8888888888888888,1.0,High,Satisfied
404,4.0,6,4,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
66,10.0,3,2,Excellent,1.0,0.2222222222222222,Low,Satisfied
405,1.0,2,2,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
883,2.0,9,1,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
828,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
575,7.0,1,3,Good service,0.6666666666666665,0.0,Low,Satisfied
435,10.0,9,4,Excellent,1.0,0.8888888888888888,High,Satisfied
228,2.0,5,1,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
476,7.0,7,4,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
468,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
101,10.0,1,1,Excellent,1.0,0.0,Low,Satisfied
423,6.0,6,4,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
356,4.0,5,1,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
139,5.0,10,3,Good service,0.4444444444444445,1.0,High,Neutral
631,4.0,6,4,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
569,3.0,2,3,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
131,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
549,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
468,8.0,8,2,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
480,5.0,7,1,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
111,8.0,7,4,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
153,10.0,6,0,Excellent,1.0,0.5555555555555556,Medium,Satisfied
917,4.0,10,2,Needs improvement,0.3333333333333333,1.0,High,Neutral
762,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
242,5.0,9,3,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
720,5.0,3,4,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
880,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
682,5.0,5,4,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
769,5.0,8,3,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
279,8.0,3,3,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
363,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
625,2.0,10,4,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
408,4.0,4,4,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
175,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
601,5.0,4,0,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
135,6.0,9,4,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
506,6.0,7,4,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
294,6.0,6,1,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
495,8.0,6,4,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
815,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
871,3.0,7,1,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
419,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
206,3.0,10,1,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
318,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
73,10.0,3,1,Excellent,1.0,0.2222222222222222,Low,Satisfied
259,6.0,7,3,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
358,9.0,10,2,Very satisfied,0.8888888888888888,1.0,High,Satisfied
148,3.0,1,1,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
225,10.0,4,1,Excellent,1.0,0.3333333333333333,Low,Satisfied
105,10.0,10,4,Excellent,1.0,1.0,High,Satisfied
556,8.0,8,4,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
928,7.0,4,2,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
356,7.0,1,2,Good service,0.6666666666666665,0.0,Low,Satisfied
538,10.0,5,1,Excellent,1.0,0.4444444444444445,Medium,Satisfied
816,9.0,1,3,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
261,8.0,9,2,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
571,3.0,8,1,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
573,6.0,7,4,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
817,6.0,5,3,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
926,5.0,4,2,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
913,3.0,7,4,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
70,9.0,3,2,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
954,7.0,8,1,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
447,4.0,5,3,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
957,6.0,5,0,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
447,5.0,1,2,Good service,0.4444444444444445,0.0,Low,Neutral
783,1.0,10,3,Unsatisfactory,0.0,1.0,High,Dissatisfied
257,2.0,8,4,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
909,1.0,7,2,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
944,9.0,1,3,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
896,9.0,4,1,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
930,5.0,4,2,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
637,8.0,9,3,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
926,10.0,10,4,Excellent,1.0,1.0,High,Satisfied
531,4.0,2,4,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
119,1.0,4,2,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
832,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
66,7.0,3,3,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
245,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
57,2.0,5,3,Unsatisfactory,0.1111111111111111,0.4444444444444445,Medium,Dissatisfied
44,6.0,7,3,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
524,9.0,5,4,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
424,7.0,4,4,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
748,10.0,9,1,Excellent,1.0,0.8888888888888888,High,Satisfied
536,9.0,6,1,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
395,9.0,10,1,Very satisfied,0.8888888888888888,1.0,High,Satisfied
450,4.0,6,1,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
257,2.0,6,4,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
954,1.0,6,1,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
796,6.0,1,4,Good service,0.5555555555555556,0.0,Low,Neutral
836,5.0,6,1,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
361,6.0,4,3,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
763,7.0,2,3,Good service,0.6666666666666665,0.1111111111111111,Low,Satisfied
606,9.0,6,3,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
